relative_audio_path,slice_file_name,fsID,fold,classID,class,sample_rate,channels,frames,actual_duration_sec,rms,rms_dbfs,peak_abs,peak_dbfs,clipping_sample_count,clipping_fraction,silent_frame_count,total_frame_count,silent_frame_fraction,quality_read_error
UrbanSound8K/audio/fold9/39856-5-0-1.wav,39856-5-0-1.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4342229664325714,-7.2457442011806545,1.0,0.0,8942,0.0253458049886621,0,80,0.0,
UrbanSound8K/audio/fold10/39847-5-0-12.wav,39847-5-0-12.wav,39847,10,5,engine_idling,44100,2,176400,4.0,0.4307571351528168,-7.315350401483461,1.0,0.0,8802,0.0249489795918367,0,80,0.0,
UrbanSound8K/audio/fold10/39847-5-0-6.wav,39847-5-0-6.wav,39847,10,5,engine_idling,44100,2,176400,4.0,0.4328230321407318,-7.273792736889257,1.0,0.0,8714,0.0246995464852607,0,80,0.0,
UrbanSound8K/audio/fold10/39847-5-0-0.wav,39847-5-0-0.wav,39847,10,5,engine_idling,44100,2,176400,4.0,0.4308507740497589,-7.313462449622331,1.0,0.0,8708,0.0246825396825396,0,80,0.0,
UrbanSound8K/audio/fold10/39847-5-0-9.wav,39847-5-0-9.wav,39847,10,5,engine_idling,44100,2,176400,4.0,0.4225372672080993,-7.482699616933464,1.0,0.0,8664,0.0245578231292517,0,80,0.0,
UrbanSound8K/audio/fold5/197243-3-0-0.wav,197243-3-0-0.wav,197243,5,3,dog_bark,96000,1,60480,0.63,0.2326244264841079,-12.666893691525022,1.0,0.0,1461,0.024156746031746,0,13,0.0,
UrbanSound8K/audio/fold9/39856-5-0-2.wav,39856-5-0-2.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4266726672649383,-7.398103544792496,1.0,0.0,8432,0.0239002267573696,0,80,0.0,
UrbanSound8K/audio/fold6/39854-5-1-1.wav,39854-5-1-1.wav,39854,6,5,engine_idling,44100,2,176400,4.0,0.4132203757762909,-7.6763654338019185,1.0,0.0,8430,0.0238945578231292,0,80,0.0,
UrbanSound8K/audio/fold6/159704-6-0-0.wav,159704-6-0-0.wav,159704,6,6,gun_shot,48000,2,94560,1.97,0.2888444662094116,-10.786718968387875,1.0,0.0,4510,0.0238472927241962,0,40,0.0,
UrbanSound8K/audio/fold9/39856-5-0-21.wav,39856-5-0-21.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4281829297542572,-7.367413011794013,1.0,0.0,8332,0.0236167800453514,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-3.wav,39856-5-0-3.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4275844991207123,-7.379560946176406,1.0,0.0,8286,0.0234863945578231,0,80,0.0,
UrbanSound8K/audio/fold6/39854-5-1-0.wav,39854-5-1-0.wav,39854,6,5,engine_idling,44100,2,176400,4.0,0.4186371862888336,-7.563243944086519,1.0,0.0,8246,0.0233730158730158,0,80,0.0,
UrbanSound8K/audio/fold3/37560-4-0-1.wav,37560-4-0-1.wav,37560,3,4,drilling,44100,2,176400,4.0,0.4378450214862823,-7.173591681411251,1.0,0.0,8237,0.0233475056689342,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-6.wav,39856-5-0-6.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4225578904151916,-7.482275686209908,1.0,0.0,8078,0.0228968253968253,0,80,0.0,
UrbanSound8K/audio/fold6/162434-6-0-0.wav,162434-6-0-0.wav,162434,6,6,gun_shot,96000,2,78569,0.8184270833333334,0.2203459441661834,-13.137898779864264,1.0,0.0,3577,0.0227634308696814,2,17,0.1176470588235294,
UrbanSound8K/audio/fold9/39856-5-0-28.wav,39856-5-0-28.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4198134243488312,-7.538873562456606,1.0,0.0,7914,0.0224319727891156,0,80,0.0,
UrbanSound8K/audio/fold2/159710-6-0-0.wav,159710-6-0-0.wav,159710,2,6,gun_shot,48000,2,56160,1.17,0.3740228712558746,-8.542036803235295,1.0,0.0,2515,0.0223913817663817,0,24,0.0,
UrbanSound8K/audio/fold9/39856-5-0-25.wav,39856-5-0-25.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4203759431838989,-7.527242905274821,1.0,0.0,7838,0.0222165532879818,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-14.wav,39856-5-0-14.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4226095974445343,-7.481212887279769,1.0,0.0,7802,0.0221145124716553,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-27.wav,39856-5-0-27.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4131447970867157,-7.677954242672447,1.0,0.0,7794,0.0220918367346938,0,80,0.0,
UrbanSound8K/audio/fold3/162431-6-3-0.wav,162431-6-3-0.wav,162431,3,6,gun_shot,96000,2,80289,0.83634375,0.2207990735769271,-13.120055062812616,1.0,0.0,3543,0.022064043642342,5,17,0.2941176470588235,
UrbanSound8K/audio/fold9/39856-5-0-0.wav,39856-5-0-0.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.417684406042099,-7.583034770315807,1.0,0.0,7766,0.0220124716553287,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-9.wav,39856-5-0-9.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4226150214672088,-7.481101408126674,1.0,0.0,7752,0.0219727891156462,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-22.wav,39856-5-0-22.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4145830869674682,-7.64776838090318,1.0,0.0,7740,0.021938775510204,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-7.wav,39856-5-0-7.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4169487357139587,-7.598346774154057,1.0,0.0,7736,0.0219274376417233,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-20.wav,39856-5-0-20.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4207701086997986,-7.5191023964697905,1.0,0.0,7724,0.0218934240362811,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-8.wav,39856-5-0-8.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4168494641780853,-7.600415048249594,1.0,0.0,7684,0.0217800453514739,0,80,0.0,
UrbanSound8K/audio/fold10/159709-6-0-0.wav,159709-6-0-0.wav,159709,10,6,gun_shot,48000,2,92160,1.92,0.3333646953105926,-9.541607912815373,1.0,0.0,3992,0.0216579861111111,0,39,0.0,
UrbanSound8K/audio/fold9/39856-5-0-4.wav,39856-5-0-4.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4211460947990417,-7.511344441540294,1.0,0.0,7638,0.0216496598639455,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-13.wav,39856-5-0-13.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4190141260623932,-7.555426711674764,1.0,0.0,7540,0.0213718820861678,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-26.wav,39856-5-0-26.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4102583229541778,-7.738851992144193,1.0,0.0,7482,0.0212074829931972,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-15.wav,39856-5-0-15.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4163203239440918,-7.611447743767313,1.0,0.0,7428,0.0210544217687074,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-12.wav,39856-5-0-12.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4203372597694397,-7.528042226298622,1.0,0.0,7314,0.0207312925170068,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-10.wav,39856-5-0-10.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4154674708843231,-7.629259474587629,1.0,0.0,7238,0.020515873015873,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-5.wav,39856-5-0-5.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4127366542816162,-7.686539212450832,1.0,0.0,7216,0.020453514739229,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-24.wav,39856-5-0-24.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4121668040752411,-7.698539784736016,1.0,0.0,7170,0.0203231292517006,0,80,0.0,
UrbanSound8K/audio/fold10/39847-5-1-0.wav,39847-5-1-0.wav,39847,10,5,engine_idling,44100,2,123480,2.8,0.3862915635108948,-8.261695532194155,1.0,0.0,5002,0.0202542921930677,0,56,0.0,
UrbanSound8K/audio/fold9/39856-5-0-11.wav,39856-5-0-11.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4149379134178161,-7.640337626106314,1.0,0.0,7138,0.0202324263038548,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-23.wav,39856-5-0-23.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4066437780857086,-7.815717366020831,1.0,0.0,7102,0.0201303854875283,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-18.wav,39856-5-0-18.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4158245921134949,-7.621796596225399,1.0,0.0,7096,0.0201133786848072,0,80,0.0,
UrbanSound8K/audio/fold9/39856-5-0-19.wav,39856-5-0-19.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4103905260562897,-7.736053471032341,1.0,0.0,7012,0.019875283446712,0,80,0.0,
UrbanSound8K/audio/fold7/39857-5-3-0.wav,39857-5-3-0.wav,39857,7,5,engine_idling,44100,2,156407,3.5466439909297054,0.3993377387523651,-7.973192911693543,1.0,0.0,6210,0.0198520526574897,0,71,0.0,
UrbanSound8K/audio/fold9/39856-5-0-17.wav,39856-5-0-17.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4134974777698517,-7.670542703799491,1.0,0.0,6932,0.0196485260770975,0,80,0.0,
UrbanSound8K/audio/fold5/197243-3-1-0.wav,197243-3-1-0.wav,197243,5,3,dog_bark,96000,1,55680,0.58,0.2286220341920852,-12.817638307608838,1.0,0.0,1092,0.0196120689655172,0,12,0.0,
UrbanSound8K/audio/fold5/159701-6-2-0.wav,159701-6-2-0.wav,159701,5,6,gun_shot,48000,2,74880,1.56,0.2907697558403015,-10.729015364427068,1.0,0.0,2923,0.0195178952991453,0,32,0.0,
UrbanSound8K/audio/fold9/39856-5-0-16.wav,39856-5-0-16.wav,39856,9,5,engine_idling,44100,2,176400,4.0,0.4077409207820892,-7.792314013387751,1.0,0.0,6872,0.0194784580498866,0,80,0.0,
UrbanSound8K/audio/fold10/205013-6-0-0.wav,205013-6-0-0.wav,205013,10,6,gun_shot,22050,2,33013,1.49718820861678,0.3086506426334381,-10.21065628925475,0.999969482421875,-0.0002650763603796,1281,0.0194014479144579,3,30,0.1,
UrbanSound8K/audio/fold5/43787-3-2-0.wav,43787-3-2-0.wav,43787,5,3,dog_bark,48000,2,88320,1.84,0.4868268966674804,-6.252508709431935,1.0,0.0,3403,0.0192651721014492,0,37,0.0,
UrbanSound8K/audio/fold6/39852-5-0-1.wav,39852-5-0-1.wav,39852,6,5,engine_idling,44100,2,176400,4.0,0.3783073127269745,-8.443105273205258,1.0,0.0,6696,0.0189795918367346,0,80,0.0,
UrbanSound8K/audio/fold7/39857-5-4-0.wav,39857-5-4-0.wav,39857,7,5,engine_idling,44100,2,151263,3.43,0.3905719518661499,-8.165978958143555,1.0,0.0,5720,0.018907465804592,0,69,0.0,
UrbanSound8K/audio/fold7/39857-5-5-0.wav,39857-5-5-0.wav,39857,7,5,engine_idling,44100,2,176400,4.0,0.3802914917469024,-8.397667818810458,1.0,0.0,6644,0.0188321995464852,0,80,0.0,
UrbanSound8K/audio/fold7/39857-5-2-0.wav,39857-5-2-0.wav,39857,7,5,engine_idling,44100,2,74803,1.6962131519274375,0.3996707499027252,-7.965952692574911,1.0,0.0,2812,0.0187960375920751,0,34,0.0,
UrbanSound8K/audio/fold10/200460-6-3-0.wav,200460-6-3-0.wav,200460,10,6,gun_shot,44100,2,54985,1.2468253968253968,0.1951856464147567,-14.19104245388528,1.0,0.0,2044,0.0185868873329089,0,25,0.0,
UrbanSound8K/audio/fold3/37560-4-0-2.wav,37560-4-0-2.wav,37560,3,4,drilling,44100,2,176400,4.0,0.4143435955047607,-7.652787392876621,1.0,0.0,6461,0.018313492063492,0,80,0.0,
UrbanSound8K/audio/fold3/37560-4-0-0.wav,37560-4-0-0.wav,37560,3,4,drilling,44100,2,176400,4.0,0.4133505821228027,-7.673628928352448,1.0,0.0,6380,0.0180839002267573,0,80,0.0,
UrbanSound8K/audio/fold7/39857-5-5-1.wav,39857-5-5-1.wav,39857,7,5,engine_idling,44100,2,176400,4.0,0.3798257112503052,-8.408312804819019,1.0,0.0,6338,0.0179648526077097,0,80,0.0,
UrbanSound8K/audio/fold3/162431-6-1-0.wav,162431-6-1-0.wav,162431,3,6,gun_shot,96000,2,105267,1.09653125,0.1963623911142349,-14.138833762305536,1.0,0.0,3744,0.0177833509076918,9,22,0.4090909090909091,
UrbanSound8K/audio/fold3/37560-4-0-3.wav,37560-4-0-3.wav,37560,3,4,drilling,44100,2,176400,4.0,0.4113803207874298,-7.71512975004736,1.0,0.0,6216,0.0176190476190476,0,80,0.0,
UrbanSound8K/audio/fold6/39852-5-0-0.wav,39852-5-0-0.wav,39852,6,5,engine_idling,44100,2,176400,4.0,0.3712055087089538,-8.607711749055467,1.0,0.0,6170,0.0174886621315192,0,80,0.0,
UrbanSound8K/audio/fold10/157800-6-0-0.wav,157800-6-0-0.wav,157800,10,6,gun_shot,44100,2,50688,1.1493877551020408,0.2469578832387924,-12.14754211995652,1.0,0.0,1772,0.0174794823232323,0,23,0.0,
UrbanSound8K/audio/fold10/7965-3-11-0.wav,7965-3-11-0.wav,7965,10,3,dog_bark,44100,2,59516,1.3495691609977325,0.2856509387493133,-10.88328688713766,1.0,0.0,2080,0.0174742926271926,0,27,0.0,
UrbanSound8K/audio/fold3/162431-6-0-0.wav,162431-6-0-0.wav,162431,3,6,gun_shot,96000,2,103680,1.08,0.1918303817510604,-14.341652178770053,1.0,0.0,3396,0.0163773148148148,11,22,0.5,
UrbanSound8K/audio/fold5/162432-6-4-0.wav,162432-6-4-0.wav,162432,5,6,gun_shot,96000,2,98649,1.02759375,0.2048951238393783,-13.769367539135631,1.0,0.0,3228,0.0163610376182221,2,21,0.0952380952380952,
UrbanSound8K/audio/fold7/39857-5-1-3.wav,39857-5-1-3.wav,39857,7,5,engine_idling,44100,2,176400,4.0,0.3691418468952179,-8.656134384869317,1.0,0.0,5610,0.0159013605442176,0,80,0.0,
UrbanSound8K/audio/fold7/39857-5-1-2.wav,39857-5-1-2.wav,39857,7,5,engine_idling,44100,2,176400,4.0,0.3710475862026214,-8.611407786138965,1.0,0.0,5604,0.0158843537414965,0,80,0.0,
UrbanSound8K/audio/fold8/162433-6-2-0.wav,162433-6-2-0.wav,162433,8,6,gun_shot,96000,2,41280,0.43,0.2073868513107299,-13.664375642084703,1.0,0.0,1302,0.0157703488372093,1,9,0.1111111111111111,
UrbanSound8K/audio/fold5/162432-6-2-0.wav,162432-6-2-0.wav,162432,5,6,gun_shot,96000,2,103273,1.0757604166666668,0.203851044178009,-13.813741192739212,1.0,0.0,3212,0.0155510152702061,3,22,0.1363636363636363,
UrbanSound8K/audio/fold3/37560-4-0-4.wav,37560-4-0-4.wav,37560,3,4,drilling,44100,2,176400,4.0,0.3994838893413543,-7.970014610415715,1.0,0.0,5482,0.0155385487528344,0,80,0.0,
UrbanSound8K/audio/fold5/162432-6-0-0.wav,162432-6-0-0.wav,162432,5,6,gun_shot,96000,2,101732,1.0597083333333333,0.1945613622665405,-14.218868031661756,1.0,0.0,3149,0.0154769394094286,3,22,0.1363636363636363,
UrbanSound8K/audio/fold8/162433-6-7-0.wav,162433-6-7-0.wav,162433,8,6,gun_shot,96000,2,42240,0.44,0.2064393907785415,-13.704148624855906,1.0,0.0,1297,0.0153527462121212,1,9,0.1111111111111111,
UrbanSound8K/audio/fold10/93567-8-0-19.wav,93567-8-0-19.wav,93567,10,8,siren,44100,2,176400,4.0,0.3894723057746887,-8.19046836582789,0.999969482421875,-0.0002650763603796,5340,0.0151360544217687,0,80,0.0,
UrbanSound8K/audio/fold5/36263-9-0-3.wav,36263-9-0-3.wav,36263,5,9,street_music,44100,2,176400,4.0,0.3312136232852936,-9.597836167456354,1.0,0.0,5224,0.0148072562358276,0,80,0.0,
UrbanSound8K/audio/fold10/17486-3-0-0.wav,17486-3-0-0.wav,17486,10,3,dog_bark,44100,2,28665,0.65,0.2761194109916687,-11.178061234092782,1.0,0.0,839,0.0146345717774289,0,13,0.0,
UrbanSound8K/audio/fold7/39857-5-1-1.wav,39857-5-1-1.wav,39857,7,5,engine_idling,44100,2,176400,4.0,0.3601458370685577,-8.870432017501646,1.0,0.0,5150,0.0145975056689342,0,80,0.0,
UrbanSound8K/audio/fold8/162433-6-3-0.wav,162433-6-3-0.wav,162433,8,6,gun_shot,96000,2,44160,0.46,0.2022353112697601,-13.88286024387144,1.0,0.0,1289,0.0145946557971014,2,10,0.2,
UrbanSound8K/audio/fold5/162432-6-3-0.wav,162432-6-3-0.wav,162432,5,6,gun_shot,96000,2,109439,1.1399895833333331,0.1933526247739792,-14.272998559522676,1.0,0.0,3107,0.0141951223969517,4,23,0.1739130434782608,
